"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"536","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2002,"84992,4892283847"
"537","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2003,"78526,1760756386"
"538","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2004,"86675,2769647622"
"539","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2005,"83617,2360595756"
"540","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2006,"89389,0826275355"
"541","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2007,"97237,7848392257"
"542","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2008,"94016,6002418571"
"543","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2009,"87597,6117308689"
"544","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2010,"87686,4392059818"
"545","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2011,"94830,4101595321"
"546","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2012,"97779,3733335662"
"547","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2013,"103823,34646273"
"548","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2014,"109613,111633199"
"549","GVA","Millions of current euros","DE","Germany","Nowcasted Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2015,"113122,59375"
"550","GVA","Millions of current euros","DE","Germany","Nowcasted Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2016,"116344,953125"
"551","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1995,"14037,8100205227"
"552","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1996,"15872,2925921392"
"553","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1997,"17340,9557218252"
"554","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1998,"21501,2670806505"
"555","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1999,"22678,9150523465"
"556","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2000,"26057,5230101588"
"557","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2001,"30768,1916083691"
"558","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2002,"31611,9302782522"
"559","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2003,"30150,0656451037"
"560","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2004,"31466,1722758251"
"561","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2005,"33749,1144220372"
"562","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2006,"35849,2454142065"
"563","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2007,"41160,2018344159"
"564","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2008,"42624,4258058351"
"565","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2009,"45015,468267839"
"566","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2010,"46725,7896932468"
"567","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2011,"54566,8530802036"
"568","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2012,"59652,0072331595"
"569","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2013,"66528,9045203192"
"570","GVA","Millions of current euros","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2014,"69926,7446933238"
"571","GVA","Millions of current euros","DE","Germany","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2015,"72806,7890625"
"572","GVA","Millions of current euros","DE","Germany","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2016,"75467,3671875"
"573","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1995,"11047,2803777983"
"574","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1996,"12620,8079822888"
"575","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1997,"18487,1628387318"
"576","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1998,"24356,5631427629"
"577","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1999,"28850,728371317"
"578","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2000,"35219,8610966065"
"579","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2001,"37441,476225554"
"580","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2002,"40536,8969023681"
"581","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2003,"40916,4156010205"
"582","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2004,"47040,4351200882"
"583","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2005,"47977,1439947031"
"584","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2006,"51558,5530887772"
"585","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2007,"54556,3720422439"
"586","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2008,"49254,3796477332"
"587","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2009,"40763,7597725402"
"588","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2010,"44277,2429394871"
"589","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2011,"49113,9314904383"
"590","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2012,"53211,1167816686"
"591","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2013,"53056,9002371083"
"592","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2014,"59330,1593097663"
"593","GVA","Millions of current euros","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2015,"-"
"594","GVA","Millions of current euros","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2016,"-"
"595","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1995,"-"
"596","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1996,"-"
"597","GVA","Millions of current euros","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1997,"-"
